0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
15319299,6,,PCNA,GENE,,NA;,,vascular endothelial growth factor VEGF,GENE,,POSITIVE,PASSIVE,expression," Nicotine further increased proliferating cellular nuclear antigen PCNA staining and microvessel density by 70 and 30%, respectively, with concomitant activation of ERK phosphorylation, COX-2 and vascular endothelial growth factor VEGF expression in the tumors. ",Undirected Link,Undirected Link
15319299,7,,COX-2,GENE,,NA;,,neovascularization,PHENOTYPE,,POSITIVE,ACTIVE,prevent," Intraperitoneal administration of a selective COX-2 inhibitor SC-236, 2 mgkg prevented the nicotine-induced tumor growth and neovascularization dose-dependently. ",Directed Link,Negative Decrease
15319299,7,,COX-2,GENE,,NA;,,tumor growth,PHENOTYPE,,POSITIVE,ACTIVE,prevent," Intraperitoneal administration of a selective COX-2 inhibitor SC-236, 2 mgkg prevented the nicotine-induced tumor growth and neovascularization dose-dependently. ",Directed Link,Negative Decrease
15319299,10,,cell proliferation,BIOLOGICAL PROCESS,,NA;,,COX-2,GENE,,POSITIVE,ACTIVE,increase," cell proliferation dose-dependently and increased COX-2 expression, prostaglandin E2. ",Undirected Link,Undirected Link
15319299,10,,cell proliferation,BIOLOGICAL PROCESS,,NA;,,prostaglandin E2,COMPOUND,,POSITIVE,ACTIVE,increase," cell proliferation dose-dependently and increased COX-2 expression, prostaglandin E2. ",Undirected Link,Undirected Link
15319299,11,,VEGF,GENE,,NA;,,ERK,GENE,,POSITIVE,PASSIVE,activation," and VEGF release, as well as activation of ERK. ",Undirected Link,Undirected Link
15319299,13,,nicotine,COMPOUND,,NA;,,COX-2,GENE,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Negative Decrease
15319299,13,,VEGF production,BIOLOGICAL PROCESS,,NA;,,COX-2,GENE,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Negative Decrease
15319299,13,,angiogenic factor,GENE,,NA;,,COX-2,GENE,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Negative Decrease
15319299,13,,cell growth,BIOLOGICAL PROCESS,,NA;,,COX-2,GENE,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Negative Decrease
15319299,13,,nicotine,COMPOUND,,NA;,,MEK,GENE,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Negative Decrease
15319299,13,,VEGF production,BIOLOGICAL PROCESS,,NA;,,MEK,GENE,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Negative Decrease
15319299,13,,angiogenic factor,GENE,,NA;,,MEK,GENE,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Negative Decrease
15319299,13,,cell growth,BIOLOGICAL PROCESS,,NA;,,MEK,GENE,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Negative Decrease
15319299,13,,nicotine,COMPOUND,,NA;,,SC-236,COMPOUND,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Positive Decrease
15319299,13,,VEGF production,BIOLOGICAL PROCESS,,NA;,,SC-236,COMPOUND,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Positive Decrease
15319299,13,,angiogenic factor,GENE,,NA;,,SC-236,COMPOUND,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Positive Decrease
15319299,13,,cell growth,BIOLOGICAL PROCESS,,NA;,,SC-236,COMPOUND,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Positive Decrease
15319299,13,,nicotine,COMPOUND,,NA;,,U0126,COMPOUND,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Positive Decrease
15319299,13,,VEGF production,BIOLOGICAL PROCESS,,NA;,,U0126,COMPOUND,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Positive Decrease
15319299,13,,angiogenic factor,GENE,,NA;,,U0126,COMPOUND,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Positive Decrease
15319299,13,,cell growth,BIOLOGICAL PROCESS,,NA;,,U0126,COMPOUND,,POSITIVE,PASSIVE,suppress," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Directed Link,Positive Decrease
15319299,13,,nicotine,COMPOUND,,NA;,,VEGF production,BIOLOGICAL PROCESS,,POSITIVE,PASSIVE,action," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Undirected Link,Undirected Link
15319299,13,,nicotine,COMPOUND,,NA;,,angiogenic factor,GENE,,POSITIVE,PASSIVE,production," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Undirected Link,Undirected Link
15319299,13,,nicotine,COMPOUND,,NA;,,cell growth,BIOLOGICAL PROCESS,,POSITIVE,PASSIVE,action," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Undirected Link,Undirected Link
15319299,13,,cell growth,BIOLOGICAL PROCESS,,NA;,,angiogenic factor,GENE,,POSITIVE,PASSIVE,production," Furthermore, the stimulatory action of nicotine on cancer cell growth and angiogenic factor VEGF production was suppressed by inhibitors of MEK U0126 and COX-2 SC-236. ",Undirected Link,Undirected Link
15319299,14,,nicotine,COMPOUND,,NA;,,neovascularization,PHENOTYPE,,POSITIVE,PASSIVE,promote," These findings reveal a direct promoting action of nicotine on the growth of gastric tumor and neovascularization through sequential activation of the ERKCOX-2VEGF signaling pathway, which can be targeted for chemoprevention of gastric cancer, particularly in cigarette smokers. ",Undirected Link,Undirected Link
15319299,14,,nicotine,COMPOUND,,NA;,,gastric tumor,PHENOTYPE,,POSITIVE,PASSIVE,promote," These findings reveal a direct promoting action of nicotine on the growth of gastric tumor and neovascularization through sequential activation of the ERKCOX-2VEGF signaling pathway, which can be targeted for chemoprevention of gastric cancer, particularly in cigarette smokers. ",Undirected Link,Undirected Link
15319291,1,,APC,GENE,,NA;,,apoptosis,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,activate," Activated protein C APC supplementation significantly reduces mortality in patients with severe sepsis, presumably by down-regulating coagulation, inflammation, and apoptosis. ",Undirected Link,Undirected Link
15319291,2,,APC,GENE,,NA;,,thrombin,GENE,,POSITIVE,PASSIVE,generate," In vivo, endogenous APC is generated from protein C PC on demand in response to elevated thrombin levels. ",Undirected Link,Undirected Link
15319291,2,,protein C,GENE,,NA;,,thrombin,GENE,,POSITIVE,PASSIVE,generate," In vivo, endogenous APC is generated from protein C PC on demand in response to elevated thrombin levels. ",Undirected Link,Undirected Link
15319295,1,,MMP-1,GENE,,NA;,,cancers,PHENOTYPE,,POSITIVE,PASSIVE,associate," It has been shown that the matrix metalloproteinase MMP-1 promoter polymorphism 1G2G is associated with an increased risk of developing various cancers including renal cell carcinoma RCC, and is in linkage disequilibrium LD with the MMP-3 promoter polymorphism 5A6A. ",Undirected Link,Undirected Link
15319295,1,,MMP-1,GENE,,NA;,,renal cell carcinoma,PHENOTYPE,,POSITIVE,PASSIVE,associate," It has been shown that the matrix metalloproteinase MMP-1 promoter polymorphism 1G2G is associated with an increased risk of developing various cancers including renal cell carcinoma RCC, and is in linkage disequilibrium LD with the MMP-3 promoter polymorphism 5A6A. ",Undirected Link,Undirected Link
15319295,1,,matrix metalloproteinase,GENE,,NA;,,cancers,PHENOTYPE,,POSITIVE,PASSIVE,associate," It has been shown that the matrix metalloproteinase MMP-1 promoter polymorphism 1G2G is associated with an increased risk of developing various cancers including renal cell carcinoma RCC, and is in linkage disequilibrium LD with the MMP-3 promoter polymorphism 5A6A. ",Undirected Link,Undirected Link
15319295,1,,matrix metalloproteinase,GENE,,NA;,,renal cell carcinoma,PHENOTYPE,,POSITIVE,PASSIVE,associate," It has been shown that the matrix metalloproteinase MMP-1 promoter polymorphism 1G2G is associated with an increased risk of developing various cancers including renal cell carcinoma RCC, and is in linkage disequilibrium LD with the MMP-3 promoter polymorphism 5A6A. ",Undirected Link,Undirected Link
15319220,0,,corticosterone,COMPOUND,,NA;,,Fos,GENE,,POSITIVE,PASSIVE,enhance,Enhanced corticosterone concentrations and attenuated Fos expression in the medial amygdala of female oxytocin knockout mice exposed to psychogenic stress..,Undirected Link,Undirected Link
15319220,0,,Fos,GENE,,NA;,,oxytocin,GENE,,POSITIVE,PASSIVE,attenuate,Enhanced corticosterone concentrations and attenuated Fos expression in the medial amygdala of female oxytocin knockout mice exposed to psychogenic stress..,Undirected Link,Undirected Link
15319220,0,,corticosterone,COMPOUND,,NA;,,oxytocin,GENE,,POSITIVE,ACTIVE,attenuate,Enhanced corticosterone concentrations and attenuated Fos expression in the medial amygdala of female oxytocin knockout mice exposed to psychogenic stress..,Undirected Link,Undirected Link
15319222,5,,glycogen,COMPOUND,,Oncorhynchus=ORGANISM; Oncorhynchus mykiss=ORGANISM; ,,dexamethasone,COMPOUND,,POSITIVE,PASSIVE,influence,Postexercise glycogen content also influenced the response of the muscle to 10-8 M epinephrine and 10-8 M dexamethasone a glucocorticoid analog.,Undirected Link,Undirected Link
15319222,5,,glycogen,COMPOUND,,Oncorhynchus=ORGANISM; Oncorhynchus mykiss=ORGANISM; ,,epinephrine,COMPOUND,,POSITIVE,PASSIVE,influence,Postexercise glycogen content also influenced the response of the muscle to 10-8 M epinephrine and 10-8 M dexamethasone a glucocorticoid analog.,Undirected Link,Undirected Link
15319222,6,,dexamethasone,COMPOUND,,Oncorhynchus=ORGANISM; Oncorhynchus mykiss=ORGANISM; ,,glycogen phosphorylase activity,MOLECULAR FUNCTION,,POSITIVE,ACTIVE,stimulate," At high glycogen levels 5 micromolg, epinephrine and dexamethasone stimulated glycogen phosphorylase activity and net glycogenolysis, whereas at low 5 micromolg glycogen levels, glycogenesis and activation of glycogen synthase activity prevailed. ",Directed Link,Positive Increase
15319222,6,,dexamethasone,COMPOUND,,Oncorhynchus=ORGANISM; Oncorhynchus mykiss=ORGANISM; ,,glycogen synthase activity,MOLECULAR FUNCTION,,POSITIVE,ACTIVE,stimulate," At high glycogen levels 5 micromolg, epinephrine and dexamethasone stimulated glycogen phosphorylase activity and net glycogenolysis, whereas at low 5 micromolg glycogen levels, glycogenesis and activation of glycogen synthase activity prevailed. ",Directed Link,Positive Increase
15319222,6,,epinephrine,COMPOUND,,Oncorhynchus=ORGANISM; Oncorhynchus mykiss=ORGANISM; ,,glycogen phosphorylase activity,MOLECULAR FUNCTION,,POSITIVE,ACTIVE,stimulate," At high glycogen levels 5 micromolg, epinephrine and dexamethasone stimulated glycogen phosphorylase activity and net glycogenolysis, whereas at low 5 micromolg glycogen levels, glycogenesis and activation of glycogen synthase activity prevailed. ",Directed Link,Positive Increase
15319222,6,,epinephrine,COMPOUND,,Oncorhynchus=ORGANISM; Oncorhynchus mykiss=ORGANISM; ,,glycogen synthase activity,MOLECULAR FUNCTION,,POSITIVE,ACTIVE,stimulate," At high glycogen levels 5 micromolg, epinephrine and dexamethasone stimulated glycogen phosphorylase activity and net glycogenolysis, whereas at low 5 micromolg glycogen levels, glycogenesis and activation of glycogen synthase activity prevailed. ",Directed Link,Positive Increase
15307144,7,,KGFR,GENE,,NA;,,squamous cell carcinoma,PHENOTYPE,,POSITIVE,ACTIVE,correlate,Immunohistochemistry revealed that tissue co-expression of KGF KGFR correlated significantly with higher differentiation grades in squamous cell carcinoma.,Undirected Link,Undirected Link
15307144,8,,Ki-67,GENE,,NA;,,lymph node metastasis,PHENOTYPE,,POSITIVE,PASSIVE,associate," Conversely, in adenocarcinoma, co-expression correlated with lower differentiation grades high Ki-67 LI, was significantly associated with lymph node metastasis shorter 5-year survival. ",Undirected Link,Undirected Link
15310785,0,,paracetamol,COMPOUND,,NA;,,advanced cancer,PHENOTYPE,,POSITIVE,PASSIVE,improve," Acetaminophen paracetamol improves pain and well-being in people with advanced cancer already receiving a strong opioid regimen a randomized, double-blind, placebo-controlled cross-over trial.. ",Undirected Link,Undirected Link
15310786,15,,DCC,GENE,,NA;,,apoptosis,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,promote," Moreover, in settings where netrin is absent or at low levels, DCC can promote apoptosis. ",Directed Link,Positive Cause
15310786,15,,netrin,GENE,,NA;,,apoptosis,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,promote," Moreover, in settings where netrin is absent or at low levels, DCC can promote apoptosis. ",Undirected Link,Undirected Link
15307146,1,,sodium pyrithione,COMPOUND,,Aplysia=ORGANISM; ,,neuropathy,PHENOTYPE,,POSITIVE,ACTIVE,produce," The ability of sodium pyrithione NaP, an agent that produces delayed neuropathy in some species, to alter neuronal physiology was accessed using ratiometric imaging of cytosolic free Ca2 concentration Ca2i in fura PE-filled cultured Aplysia bag cell neurons. ",Directed Link,Positive Cause
